productId,title,url,image,description,category,currency,originalPrice,price,availability,condition,custom_label_address,custom_label_star,custom_label_room,custom_label_maxpeople,custom_label_facilities
12072,TICO 16 - VILLA SẦM SƠN - Tico Travel - Dịch vụ cho thuê Villa,https://ticotravel.com.vn/villa/tico-16-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/03/z2371859998660_fb8af2f771c670be265430c569a787ac-600x450.jpg,"Villa Sầm Sơn Tico 16 có diện tích 216m2, 5 phòng ngủ, 7 giường phù hợp cho nhóm từ 15 đến 20 người. Liên hệ hotline 0943 333 333 để nhận giá tốt từ Ticotravel.",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 16 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"9 phòng ngủ, 10 giường, 9 toilet",20 - 30 người,Có bể bơi
12071,"TICO 17 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-17-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/03/z2371750794004_32064503ab45a550381ce5e783adde6e-600x450.jpg,"Hồ Bơi Riêng, Karaoke 5 Phòng Ngủ , 7 Giường 1 p.Khách,1 Bếp, 7 Toilet S: 216m2 ,cách biển 50m 15 - 25 người Bao Bữa Sáng",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 17 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"7 phòng ngủ, 9 giường, 7 toilet",20 - 25 người,Có bể bơi
2150,"VILLA VŨNG TÀU TICO 38 - P17 VIEW BIỂN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-18-p17/,https://ticotravel.com.vn/wp-content/uploads/2020/05/VILLA-VUNG-TAU-TICO-38-P17-VIEW-BIEN-2-600x450.jpg,"7 Phòng ngủ ĐC: Trần Phú, TP Vũng Tàu Cách biển 100m Tiêu chuẩn: 20 người TOP 1 BIỆT THỰ ĐẸP TẠI VŨNG TÀU",Villa > Villa miền nam > VILLA VŨNG TÀU TICO 38 – P17 VIEW BIỂN,VND,,,in stock,new,"Trần Phú, Phường 5, TP.Vũng Tàu",,"7 phòng ngủ, 7 giường, 6 toilet",15 - 25 người,Có bể bơi
12055,"TICO 19 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-19-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/03/z2371673884515_f175e3af4ae27ca0827a39fc35f659a6-600x450.jpg,"Hồ Bơi Riêng, Karaoke 7 Phòng Ngủ , 7 Giường 1 p.Khách,1 Bếp, 7 Toilet S: 216m2 ,cách biển 50m 15 - 25 người Bao Bữa Sáng",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 19 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"8 phòng ngủ, 12 giường, 8 toilet",20 - 25 người,Có bể bơi
12920,"TICO 2 - 6 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-2 - 6-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z1984832957266_52157d691cc06e2443a370c8d77a0530-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 2 - 6 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"7 phòng ngủ, 10 giường, 7 toilet",20 - 25 người,Có bể bơi
12056,"TICO 20 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-20-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/03/z2372002246663_4d621d3702dab92f56a23a0a036cc968-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 20 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"8 phòng ngủ, 10 giường, 8 toilet",15 - 20 người,Có bể bơi
12070,"TICO 21 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-21-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/03/z2373026449284_79b1e12b40eba06e573e82e4b2b9b146-600x450.jpg,"Hồ Bơi Riêng, Karaoke 5 Phòng Ngủ , 7 Giường 1 p.Khách,1 Bếp, 7 Toilet S: 216m2 ,cách biển 50m 15 - 25 người Bao Bữa Sáng",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 21 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"7 phòng ngủ, 10 giường, 7 toilet",20 - 30 người,Có bể bơi
4350,"VILLA VŨNG TÀU TICO 45 - VILLA HIỆN ĐẠI SIÊU ĐẸP - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-24-p28-villa-hien-dai-sieu-dep/,https://ticotravel.com.vn/wp-content/uploads/2020/08/VILLA-VUNG-TAU-TICO-45-VILLA-HIEN-DAI-SIEU-DEP-4-600x450.jpg,TICO 45 VILLA HIỆN ĐẠI SIÊU ĐẸP,Villa > Villa miền nam > Villa Vũng Tàu > VILLA VŨNG TÀU TICO 45 – VILLA HIỆN ĐẠI SIÊU ĐẸP,VND,,,in stock,new,"Khu Biệt Thự Thanh Bình, TP.Vũng Tàu",,"5 phòng ngủ, 5 giường, 5 toilet",15 - 25 người,Có bể bơi
12777,TICO 24 - VILLA SẦM SƠN - Tico Travel - Dịch vụ cho thuê Villa,https://ticotravel.com.vn/villa/tico-24-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371748975758_00ded76df1ae51ced835593afaccc481-600x450.jpg,"Villa Sầm Sơn Tico 24 có không gian rộng rãi, thoáng mát phù hợp cho nhóm từ 10 đến 15 người. Hãy liên hệ ngay Hotline: 0943 333 333 để nhận những ưu đãi tốt nhất.",Villa > Villa miền trung > TICO 24 – VILLA SẦM SƠN,VND,,,in stock,new,Sầm Sơn,,"6 phòng ngủ, 8 giường, 6 toilet",15 - 20 người,Có bể bơi
12846,"TICO 25 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-25-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2373047019536_d7be139a3fea721417efcbf482c5384f-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 25 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 7 giường, 5 toilet",10 - 15 người,Có bể bơi
12958,"TICO 28 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-28-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2373053971202_f2fdbe3f4d40377a5885b96312de773f-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 28 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 7 giường, 5 toilet",10 - 15 người,Có bể bơi
12981,"TICO 30 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-30-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2380708279328_0956a7e69e3701e408c95b32ac14c593-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 30 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 7 giường, 5 toilet",10 - 15 người,Có bể bơi
13001,"TICO 31 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-31-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2373026129244_be2bccb7412b85ff276d84a63cfacc3a.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 31 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 7 giường, 5 toilet",10 - 15 người,Có bể bơi
14378,"VILLA VŨNG TÀU TICO 34 - BIỆT THỰ NÚI VI BA SANG CHẢNH - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-33-biet-thu-nui-vi-ba-sang-chanh-o-vung-tau/,https://ticotravel.com.vn/wp-content/uploads/2021/04/VILLA-VUNG-TAU-TICO-34-BIET-THU-NUI-VI-BA-SANG-CHANH-2-600x450.jpg,"Villa Vũng Tàu Tico 34 căn villa nằm giữa núi Viba sang chảnh với view cực kỳ chất, ngoài ra còn có hồ bơi riêng không gian ở rộng rãi thoải mái.",Villa > Villa miền nam > VILLA VŨNG TÀU TICO 34 – Villa NÚI VI BA SANG CHẢNH,VND,,,in stock,new,"Đường Viba, TP.Vũng Tàu",,"5 phòng ngủ, 5 giường, 5 toilet",15 - 25 người,Có bể bơi
13037,"TICO 33 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-33-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2394030473979_694e14aa05b8ba66b9eb1735d5476490-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 33 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 8 giường, 5 toilet",15 - 20 người,Có bể bơi
13055,"TICO 34 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-34-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2372012070773_08f51af7c0d50c44f5c7162d4de3f4f4-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 34 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 6 giường, 4 toilet",8 - 12 người,Có bể bơi
13078,"TICO 35 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-35-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2380532823004_c45cf5945d66fb770a0c57a35b302832.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 35 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 6 giường, 4 toilet",8 - 12 người,Có bể bơi
11653,"VILLA VŨNG TÀU TICO 2 - 6 - QP225 LONG CUNG - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-36-qp225-villa-vung-tau/,https://ticotravel.com.vn/wp-content/uploads/2021/02/VILLA-VUNG-TAU-TICO-26-QP225-LONG-CUNG-5.jpg,"Villa Vũng Tàu Tico 2 - 6 - căn villa cực chất, view gần biển nhìn xa xa thấy phong cảnh cực kỳ thoáng mát đặc biệt villa còn có hồ bơi riêng sang chảnh.",Villa > Villa miền nam > VILLA VŨNG TÀU TICO 2 - 6 – QP225 LONG CUNG,VND,,,in stock,new,"Đường Thùy Dương 3, Long Cung, Vũng Tàu",,"11 phòng ngủ, 17 giường, 12 toilet",20 - 35 người,Có bể bơi
13112,"TICO 36 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-36-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2372038071504_210c036377e94fb8d03ea4029203cad4.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 36 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13124,"TICO 37 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-37-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371750773506_1dd2dffa94505dd0d3a6fce8ba7cca20-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 37 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 6 giường, 4 toilet",8 - 15 người,Có bể bơi
13150,"TICO 38 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-38-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2372040377622_b5d94f36a2ea7b15d6bee5a322d8550c-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > TICO 38 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 3 toilet",6 - 8 người,Có bể bơi
13164,"TICO 39 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-39-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2380828851564_6e60f371f454a787f5b52b9151a9b45a-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 39 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13302,"TICO 4 - 6 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-4 - 6-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2381678910234_566f4854c3cd3e10ea187b4c3acc9617-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 4 - 6 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13191,"TICO 40 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-40-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2392960994023_40803d36b7277760d4deb03d456e9423-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 40 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 6 giường, 4 toilet",10 - 15 người,Có bể bơi
13206,"TICO 41 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-41-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/IMG_1615985255944_1615985295847-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 41 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 5 giường, 4 toilet",8 - 12 người,Có bể bơi
13223,"TICO 42 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-42-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/IMG_1615985586678_1615985642167-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 42 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13244,"TICO 43 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-43-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2381656437968_e1f86e6668ff1f204b508a9f3dd98f3b-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 43 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"5 phòng ngủ, 8 giường, 5 toilet",15 - 20 người,
13275,"TICO 45 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-45-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z1965895228870_a446c9e4a6d02600f26ad09e503d99e1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 45 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 6 giường, 4 toilet",8 - 15 người,Có bể bơi
13327,"TICO 47 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-47-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z1980823836565_3a7efc84e53f5313150106d02fc377a4-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 47 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 3 toilet",6 - 8 người,Có bể bơi
13328,"TICO 48 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-48-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371896718459_7355f721d2b4df43492b21e0b7525373-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 48 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 3 giường, 3 toilet",6 - 8 người,Có bể bơi
13353,"TICO 49 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-49-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371703814922_cbb1bace1f8c68564ee4b9a3a036d224-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 49 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 1 toilet",6 - 8 người,Có bể bơi
13363,"TICO 50 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-50-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371675082172_9d6b9c209c19a1caee6beb385cfa33e0-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 50 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13372,"TICO 51 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-51-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371748183315_b0f4250413b0be70eea4a13bc007412f-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 51 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 4 toilet",8 - 12 người,Có bể bơi
13384,"TICO 52 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-52-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2394333875220_e65132fbd321be24434b20751f84a28e1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 52 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"4 phòng ngủ, 4 giường, 4 toilet",10 - 15 người,Có bể bơi
13405,"TICO 53 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-53-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371822568419_19af3dec3860341907021849c0495612-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 53 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 5 giường, 3 toilet",6 - 8 người,Có bể bơi
13418,"TICO 54 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-54-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2384318686046_939e5150bbbb0d91c8c7514f64252696-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 54 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 3 toilet",6 - 8 người,Có bể bơi
13431,"TICO 55 - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-55-villa-sam-son/,https://ticotravel.com.vn/wp-content/uploads/2021/04/z2371784922110_581464dc0b65e98864583e216988074a-1-600x450.jpg,"TIỆN NGHI, DỊCH VỤ",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO 55 – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 3 toilet",6 - 8 người,Có bể bơi
11258,"VILLA VŨNG TÀU TICO 35 - A3 C2.22 LONG CUNG - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-a3-c2-22-khai-truong-biet-thu-moi-sieu-hien-dai/,https://ticotravel.com.vn/wp-content/uploads/2021/01/VILLA-VUNG-TAU-TICO-35-A3-C2.22-LONG-CUNG-4-600x450.jpg,"Villa Vũng Tàu Tico 35 được xem là căn villa có hồ bơi rộng, view biển nhìn ra cực đẹp, kiểu dáng thiết kế hiện đại sang chảnh, đầy đủ tiện nghi.",Villa > Villa miền nam > VILLA VŨNG TÀU TICO 35 – A3 C2.22 LONG CUNG,VND,,,in stock,new,"KBT Thanh Bình, TP.Vũng Tàu",,"8 phòng ngủ, 10 giường, 8 toilet",15 - 30 người,Có bể bơi
14928,"TICO BLUE SAPPHIRE VILLA - VILLA SẦM SƠN - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-blue-sapphire-villa/,https://ticotravel.com.vn/wp-content/uploads/2021/04/be-boi-villa-9-1-600x450.jpg,"Hồ Bơi Riêng, Karaoke 5 Phòng Ngủ , 7 Giường 1 p.Khách,1 Bếp, 7 Toilet S: 216m2 ,cách biển 50m 15 - 25 người Bao Bữa Sáng",Villa > Villa miền trung > Villa FLC Sầm Sơn - Thanh Hóa > TICO BLUE SAPPHIRE VILLA – VILLA SẦM SƠN,VND,,,in stock,new,"Sầm Sơn, Thanh Hóa",,"3 phòng ngủ, 4 giường, 3 toilet",6 - 8 người,Có bể bơi
117409,"Tico Villa Tuần Châu Benz - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/villa/tico-villa-tuan-chau-benz/,https://ticotravel.com.vn/wp-content/uploads/2022/09/Tico-Villa-Tuan-Chau-Benz-1-600x450.jpg,,Villa > Villa miền bắc > Villa Hạ Long > Villa Tuần Châu > Tico Villa Tuần Châu Benz,VND,,,in stock,new,"Tuần Châu, Quảng Ninh",,"6 phòng ngủ, 6 giường, 6 toilet",15 - 25 người,Có bể bơi
117232,"Unique Villa - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng",https://ticotravel.com.vn/villa/unique-villa/,https://ticotravel.com.vn/wp-content/uploads/2022/09/Unique-1-600x450.jpg,"Unique Villa mang phong cách hiện đại, sang trọng và đầy đủ tiện nghi. Hãy liên hệ đặt phòng ngay để nhận được những ưu đãi cực hấp dẫn qua hotline 0943 333 333.",Villa > Villa miền bắc > Villa Sapa > Unique Villa,VND,,,in stock,new,"68/233 đường Điện Biên Phủ, Sapa, Lào Cai",,"6 phòng ngủ, 12 giường, 6 toilet",12 - 15 người,
45602,"V House - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng",https://ticotravel.com.vn/villa/v-house/,https://ticotravel.com.vn/wp-content/uploads/2021/11/v-house-1-600x450.jpg,"Khi nghỉ dưỡng tại V House du khách dường như được đắm chìm trong phong cảnh của thiên nhiên của núi rừng Sơn La lãng mạng, không khí thoáng đãng và cực kỳ thư giãn.",Villa > Villa miền bắc > Villa Mộc Châu > V House,VND,,,in stock,new,"Tiểu khu Xưởng Sữa, TT. Mộc Châu, Sơn La",,"1 phòng ngủ, 1 giường, 1 toilet",2 - 4 người,Có bữa sáng
